index, genre, title1, title2, votes, rating
1574	Comedy,Drama,Music	That Thing You Do!	That Thing You Do!	71489	7.0
1575	Adventure,Comedy	Austin Powers: International Man of Mystery	Austin Powers: International Man of Mystery	249011	7.0
1576	Crime,Drama,Mystery	Breakdown	Breakdown	58290	7.0
1577	Crime,Drama,Thriller	Cop Land	Cop Land	100684	7.0
1578	Action,Crime,Drama	Fallen	Fallen	87573	7.0
1579	Comedy,Crime,Drama	Out of Sight	Out of Sight	96167	7.0
1580	Action,Comedy,Crime	Rush Hour	Rush Hour	280760	7.0
1581	Drama,Mystery,Sci-Fi	The X Files	The X Files	107935	7.0
1582	Action,Horror,Sci-Fi	Pitch Black	Pitch Black	247733	7.0
1583	Mystery,Sci-Fi,Thriller	The Thirteenth Floor	The Thirteenth Floor	74895	7.0
1584	Action,Comedy,Crime	Taxi	Taxi	86530	7.0
1585	Comedy	American Pie	American Pie	419261	7.0
1586	Crime,Drama,Thriller	Boiler Room	Boiler Room	55078	7.0
1587	Comedy,Romance	Meet the Parents	Meet the Parents	344521	7.0
1588	Comedy,Crime,Mystery	Super Troopers	Super Troopers	109257	7.0
1589	Action,Crime,Thriller	Spy Game	Spy Game	161475	7.0
1590	Biography,Comedy,Crime	Confessions of a Dangerous Mind	Confessions of a Dangerous Mind	90334	7.0
1591	Comedy	Old School	Old School	237872	7.0
1592	Adventure,Comedy,Drama	Holes	Holes	94838	7.0
1593	Action,Crime,Thriller	The Italian Job	The Italian Job	378555	7.0
1594	Action,Fantasy,Thriller	Underworld	Underworld	277893	7.0
1595	Action,Crime,Thriller	Unleashed	Unleashed	105986	7.0
1596	Action,Fantasy,Horror	Constantine	Constantine	359884	7.0
1597	Adventure,Comedy	Harold & Kumar Go to White Castle	Harold & Kumar Go to White Castle	201446	7.0
1598	Comedy	Napoleon Dynamite	Napoleon Dynamite	228486	7.0
1599	Comedy,Drama,Music	Coffee and Cigarettes	Coffee and Cigarettes	65692	7.0
1600	Comedy,Romance	Wedding Crashers	Wedding Crashers	365876	7.0
1601	Biography,Crime,Drama	Breach	Breach	60860	7.0
1602	Animation,Comedy,Crime	A Scanner Darkly	A Scanner Darkly	114692	7.0
1603	Action,Adventure,Fantasy	Hellboy II: The Golden Army	Hellboy II: The Golden Army	279213	7.0
1604	Biography,Drama,Romance	Becoming Jane	Becoming Jane	63562	7.0
1605	Action,Adventure,Sci-Fi	Transformers	Transformers	656970	7.0
1606	Biography,Drama,War	Jarhead	Jarhead	197894	7.0
1607	Drama,Thriller	Hard Candy	Hard Candy	164421	7.0
1608	Crime,Drama,Thriller	The Lookout	The Lookout	59815	7.0
1609	Action,Drama,Thriller	The Kingdom	The Kingdom	129512	7.0
1610	Comedy,Drama,Romance	P.S. I Love You	P.S. I Love You	214475	7.0
1611	Biography,Drama,Sport	Invincible	Invincible	73409	7.0
1612	Action,Adventure,Comedy	Shazam!	Shazam!	367375	7.0
1613	Action,Adventure,Thriller	Rambo	Rambo	238415	7.0
1614	Action,Adventure,Animation	9	9	143590	7.0
1615	Biography,Comedy,Drama	Charlie Wilson's War	Charlie Wilson's War	122167	7.0
1616	Action,Comedy,Documentary	Jackass Number Two	Jackass Number Two	78256	7.0
1617	Action,Drama,Thriller	Body of Lies	Body of Lies	233561	7.0
1618	Drama,Sport	We Are Marshall	We Are Marshall	63418	7.0
1619	Action,Mystery,Thriller	Jack Reacher	Jack Reacher	351280	7.0
1620	Biography,Comedy,Drama	The Dirt	The Dirt	52724	7.0
1621	Action,Fantasy	Thor	Thor	872825	7.0
1622	Action,Adventure,Horror	World War Z	World War Z	690284	7.0
1623	Drama,Family	Marley & Me	Marley & Me	162884	7.0
1624	Adventure,Animation,Comedy	Hotel Transylvania	Hotel Transylvania	267331	7.0
1625	Comedy,Drama,Romance	The Kids Are All Right	The Kids Are All Right	132659	7.0
1626	Comedy,Crime,Drama	Burn After Reading	Burn After Reading	342352	7.0
1627	Crime,Drama,Thriller	Unthinkable	Unthinkable	90201	7.0
1628	Drama	Rabbit Hole	Rabbit Hole	50360	7.0
1629	Comedy,Drama	A Serious Man	A Serious Man	146389	7.0
1630	Action,Thriller	Death Proof	Death Proof	302252	7.0
1631	Horror	Martyrs	Martyrs	100444	7.0
1632	Action,Adventure,Horror	Cloverfield	Cloverfield	410048	7.0
1633	Biography,Drama,History	Foxcatcher	Foxcatcher	145689	7.0
1634	Action,Adventure,Drama	The Northman	The Northman	230539	7.0
1635	Drama	Pieces of a Woman	Pieces of a Woman	53082	7.0
1636	Action,Comedy,Documentary	Jackass 3D	Jackass 3D	67255	7.0
1637	Biography,Crime,Drama	Big Eyes	Big Eyes	96397	7.0
1638	Action,Comedy,Crime	The Unbearable Weight of Massive Talent	The Unbearable Weight of Massive Talent	127676	7.0
1639	Biography,Drama,Romance	Julie & Julia	Julie & Julia	124778	7.0
1640	Horror,Mystery,Thriller	Orphan	Orphan	240823	7.0
1641	Action,Biography,Crime	Public Enemies	Public Enemies	310606	7.0
1642	Comedy,Romance	I Love You, Man	I Love You, Man	212412	7.0
1643	Comedy,Drama	Demolition	Demolition	104832	7.0
1644	Action,Crime,Drama	Bronson	Bronson	136444	7.0
1645	Adventure,Comedy,Drama	Away We Go	Away We Go	54454	7.0
1646	Action,Comedy,Crime	RED	RED	316306	7.0
1647	Horror,Mystery,Thriller	The Cabin in the Woods	The Cabin in the Woods	432738	7.0
1648	Action,Crime,Drama	Den of Thieves	Den of Thieves	118285	7.0
1649	Comedy,Drama,Romance	Easy A	Easy A	403249	7.0
1650	Action,Crime,Thriller	Don 2	Don 2	55424	7.0
1651	Drama,Mystery,Thriller	Tinker Tailor Soldier Spy	Tinker Tailor Soldier Spy	207123	7.0
1652	Biography,Crime,Drama	The Infiltrator	The Infiltrator	76332	7.0
1653	Drama,Romance,Sci-Fi	Passengers	Passengers	423598	7.0
1654	Romance,Sci-Fi,Thriller	The Adjustment Bureau	The Adjustment Bureau	263122	7.0
1655	Drama,Romance,Sci-Fi	Perfect Sense	Perfect Sense	62029	7.0
1656	Adventure,Mystery,Sci-Fi	Prometheus	Prometheus	623899	7.0
1657	Action,Comedy,Crime	Filth	Filth	112675	7.0
1658	Drama,Mystery,Thriller	Buried	Buried	165022	7.0
1659	Action,Adventure,Sci-Fi	Oblivion	Oblivion	538941	7.0
1660	Drama,Romance	One Day	One Day	158622	7.0
1661	Horror,Mystery,Thriller	Barbarian	Barbarian	152216	7.0
1662	Biography,Drama,Family	Soul Surfer	Soul Surfer	51323	7.0
1663	Crime,Drama,Thriller	The Drop	The Drop	156689	7.0
1664	Action,Thriller	The Foreigner	The Foreigner	118849	7.0
1665	Adventure,Animation,Comedy	ParaNorman	ParaNorman	106257	7.0
1666	Action,Mystery,Sci-Fi	Super 8	Super 8	361595	7.0
1667	Action,Drama,Sci-Fi	Chronicle	Chronicle	257355	7.0
1668	Comedy,Crime	We're the Millers	We're the Millers	468119	7.0
1669	Drama,Mystery,Romance	The Words	The Words	79939	7.0
1670	Drama,Horror,Thriller	Pearl	Pearl	63180	7.0
1671	Action,Adventure,Crime	Fast & Furious 6	Furious 6	406310	7.0
1672	Comedy,Drama	The Upside	The Upside	59554	7.0
1673	Comedy,Crime,Drama	Robot & Frank	Robot & Frank	65045	7.0
1674	Action,Comedy,Crime	22 Jump Street	22 Jump Street	390883	7.0
1675	Comedy,Drama,Romance	Enough Said	Enough Said	64703	7.0
1676	Action,Adventure,Sci-Fi	Star Trek Beyond	Star Trek Beyond	252524	7.0
1677	Comedy,Drama,Romance	The Longest Ride	The Longest Ride	85956	7.0
1678	Comedy,Drama,Western	The Dressmaker	The Dressmaker	63295	7.0
1679	Action,Crime,Drama	A Most Violent Year	A Most Violent Year	75104	7.0
1680	Adventure,Comedy,Family	The Christmas Chronicles	The Christmas Chronicles	78018	7.0
1681	Drama,History,War	The Water Diviner	The Water Diviner	76829	7.0
1682	Action,Comedy	Spy	Spy	251356	7.0
1683	Comedy,Drama,Romance	To All the Boys I've Loved Before	To All the Boys I've Loved Before	116098	7.0
1684	Biography,Drama,History	Colonia	Colonia	55694	7.0
1685	Crime,Drama,Horror	Green Room	Green Room	132095	7.0
1686	Drama,Mystery,Thriller	The Gift	The Gift	164812	7.0
1687	Drama,Fantasy,Horror	The Witch	The VVitch: A New-England Folktale	278914	7.0
1688	Action,Crime,Drama	Sicario: Day of the Soldado	Sicario: Day of the Soldado	157235	7.0
1689	Action,Adventure,Comedy	Ant-Man and the Wasp	Ant-Man and the Wasp	428263	7.0
1690	Action,Comedy,Crime	Logan Lucky	Logan Lucky	155886	7.0
1691	Drama,Horror,Mystery	The Killing of a Sacred Deer	The Killing of a Sacred Deer	165619	7.0
1692	Adventure,Animation,Comedy	Ralph Breaks the Internet	Ralph Breaks the Internet	171541	7.0
1693	Action,Drama,History	Greyhound	Greyhound	104383	7.0
1694	Crime,Drama,Thriller	Nightmare Alley	Nightmare Alley	154157	7.0
1695	Crime,Drama,Thriller	The Mule	The Mule	145064	7.0
1696	Adventure,Animation,Comedy	Turning Red	Turning Red	136414	7.0
1697	Adventure,Animation,Comedy	The Sea Beast	The Sea Beast	52978	7.0
1698	Drama,Horror,Mystery	Last Night in Soho	Last Night in Soho	153081	7.0
1699	Action,Adventure,Thriller	Thunderball	Thunderball	122918	6.9
1700	Action,Drama,Sci-Fi	Westworld	Westworld	60978	6.9
1701	Adventure,Animation,Comedy	The Rescuers	The Rescuers	67094	6.9
1702	Adventure,Comedy,Fantasy	Time Bandits	Time Bandits	66138	6.9
1703	Action,Adventure,Fantasy	Conan the Barbarian	Conan the Barbarian	156492	6.9
1704	Action,Comedy,Crime	48 Hrs.	48 Hrs.	81815	6.9
1705	Action,Adventure,Comedy	Romancing the Stone	Romancing the Stone	99134	6.9
1706	Comedy,Crime,Mystery	Fletch	Fletch	55863	6.9
1707	Drama,Sport	Rocky IV	Rocky IV	217690	6.9
1708	Adventure,Animation,Comedy	An American Tail	An American Tail	55976	6.9
1709	Adventure,Comedy,Family	Flight of the Navigator	Flight of the Navigator	50078	6.9
1710	Action,Drama	Top Gun	Top Gun	477248	6.9
1711	Drama,Thriller	Fatal Attraction	Fatal Attraction	92392	6.9
1712	Horror,Thriller	Hellraiser	Hellraiser	133257	6.9
1713	Comedy,Romance	Overboard	Overboard	64060	6.9
1714	Crime,Drama,Mystery	Frantic	Frantic	55929	6.9
1715	Comedy,Drama,Fantasy	Scrooged	Scrooged	108578	6.9
1716	Adventure,Comedy,Music	Bill & Ted's Excellent Adventure	Bill & Ted's Excellent Adventure	136746	6.9
1717	Comedy,Fantasy	The Addams Family	The Addams Family	171643	6.9
1718	Comedy,Drama,Family	My Girl	My Girl	85126	6.9
1719	Comedy,Crime	The Naked Gun 2½: The Smell of Fear	The Naked Gun 2½: The Smell of Fear	117730	6.9
1720	Drama	Naked Lunch	Naked Lunch	54381	6.9
1721	Action,Adventure,Drama	Robin Hood: Prince of Thieves	Robin Hood: Prince of Thieves	201263	6.9
1722	Comedy,Romance	Dave	Dave	55490	6.9
1723	Comedy,Family,Fantasy	Hocus Pocus	Hocus Pocus	146158	6.9
1724	Comedy	Ace Ventura: Pet Detective	Ace Ventura: Pet Detective	313420	6.9
1725	Action,Crime,Drama	Clear and Present Danger	Clear and Present Danger	104045	6.9
1726	Action,Comedy,Crime	The Mask	The Mask	401198	6.9
1727	Comedy,Drama,Family	Babe	Babe	130045	6.9
1728	Comedy,Romance	Clueless	Clueless	231137	6.9
1729	Comedy,Crime,Thriller	Get Shorty	Get Shorty	86421	6.9
1730	Adventure,Animation,Comedy	A Goofy Movie	A Goofy Movie	59080	6.9
1731	Comedy,Crime,Drama	Bottle Rocket	Bottle Rocket	80586	6.9
1732	Comedy,Sport	Kingpin	Kingpin	88086	6.9
1733	Action,Crime,Thriller	Con Air	Con Air	309219	6.9
1734	Action,Adventure,Drama	The Edge	The Edge	76466	6.9
1735	Comedy,Fantasy	Liar Liar	Liar Liar	320810	6.9
1736	Comedy,Music,Romance	The Wedding Singer	The Wedding Singer	156653	6.9
1737	Drama,Fantasy,Romance	What Dreams May Come	What Dreams May Come	111703	6.9
1738	Adventure,Animation,Comedy	The Road to El Dorado	The Road to El Dorado	102154	6.9
1739	Drama,Sport	Any Given Sunday	Any Given Sunday	123235	6.9
1740	Horror,Mystery,Thriller	Stir of Echoes	Stir of Echoes	84401	6.9
1741	Drama,Romance,Sci-Fi	Bicentennial Man	Bicentennial Man	121303	6.9
1742	Action,Adventure,Romance	A Knight's Tale	A Knight's Tale	194334	6.9
1743	Action,Adventure,Animation	Atlantis: The Lost Empire	Atlantis: The Lost Empire	127144	6.9
1744	Fantasy,Mystery,Romance	Vanilla Sky	Vanilla Sky	277136	6.9
1745	Drama,Romance	The Majestic	The Majestic	56190	6.9
1746	Action,Drama,Thriller	The Last Castle	The Last Castle	83171	6.9
1747	Comedy,Drama,Romance	Secretary	Secretary	94894	6.9
1748	Comedy,Fantasy,Horror	Bubba Ho-Tep	Bubba Ho-Tep	50248	6.9
1749	Action,Adventure,Thriller	Mission: Impossible III	Mission: Impossible III	369013	6.9
1750	Drama,Mystery,Romance	Wicker Park	Wicker Park	57582	6.9
1751	Biography,Drama,Romance	Girl with a Pearl Earring	Girl with a Pearl Earring	80503	6.9
1752	Adventure,Animation,Comedy	Madagascar	Madagascar	419438	6.9
1753	Adventure,Family,Fantasy	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	411712	6.9
1754	Drama,Thriller	Syriana	Syriana	132564	6.9
1755	Action,Adventure,Mystery	National Treasure	National Treasure	344199	6.9
1756	Action,Adventure,Sci-Fi	Jurassic World	Jurassic World	659480	6.9
1757	Comedy,Drama,Romance	A Good Year	A Good Year	98291	6.9
1758	Action,Adventure,Drama	The Guardian	The Guardian	95662	6.9
1759	Comedy,Drama,Romance	Charlie Bartlett	Charlie Bartlett	65990	6.9
1760	Biography,Crime,Drama	Alpha Dog	Alpha Dog	105766	6.9
1761	Comedy	Grandma's Boy	Grandma's Boy	86107	6.9
1762	Comedy,Romance	The Holiday	The Holiday	301816	6.9
1763	Action,Adventure,Sci-Fi	Captain America: The First Avenger	Captain America: The First Avenger	868326	6.9
1764	Comedy,Drama	The Devil Wears Prada	The Devil Wears Prada	437434	6.9
1765	Drama,Music	Black Snake Moan	Black Snake Moan	65425	6.9
1766	Action,Adventure,Horror	28 Weeks Later	28 Weeks Later	284461	6.9
1767	Adventure,Drama,Mystery	Extremely Loud & Incredibly Close	Extremely Loud & Incredibly Close	103751	6.9
1768	Comedy,Romance	Knocked Up	Knocked Up	377095	6.9
1769	Action,Crime,Thriller	Crank	Crank	256423	6.9
1770	Crime,Thriller	Ocean's Thirteen	Ocean's Thirteen	357187	6.9
1771	Comedy	Step Brothers	Step Brothers	306542	6.9
1772	Adventure,Animation,Comedy	Cloudy with a Chance of Meatballs	Cloudy with a Chance of Meatballs	245473	6.9
1773	Biography,Drama,History	The Duchess	The Duchess	85464	6.9
1774	Action,Comedy,Crime	Pineapple Express	Pineapple Express	348786	6.9
1775	Action,Adventure,Sci-Fi	The Amazing Spider-Man	The Amazing Spider-Man	676324	6.9
1776	Action,Crime,Drama	Traitor	Traitor	58525	6.9
1777	Drama,Music	Ma Rainey's Black Bottom	Ma Rainey's Black Bottom	55995	6.9
1778	Drama,Romance	Water for Elephants	Water for Elephants	118581	6.9
1779	Adventure,Animation,Comedy	Ice Age: Dawn of the Dinosaurs	Ice Age: Dawn of the Dinosaurs	254513	6.9
1780	Adventure,Comedy,Sci-Fi	Paul	Paul	259987	6.9
1781	Drama,Mystery	Pig	Pig	82118	6.9
1782	Action,Biography,Drama	Free State of Jones	Free State of Jones	59901	6.9
1783	Animation,Comedy,Drama	Frankenweenie	Frankenweenie	112295	6.9
1784	Drama,Sport	Whip It	Whip It	69066	6.9
1785	Fantasy,Mystery,Sci-Fi	Triangle	Triangle	122543	6.9
1786	Action,Comedy,Sci-Fi	The World's End	The World's End	290219	6.9
1787	Action,Adventure,Animation	Legend of the Guardians: The Owls of Ga'Hoole	Legend of the Guardians: The Owls of Ga'Hoole	85440	6.9
1788	Action,Sci-Fi	Iron Man 2	Iron Man 2	840494	6.9
1789	Biography,Crime,Drama	Black Mass	Black Mass	186710	6.9
1790	Action,Adventure,Biography	In the Heart of the Sea	In the Heart of the Sea	143870	6.9
1791	Comedy,Drama	Hesher	Hesher	53351	6.9
1792	Adventure,Animation,Comedy	Rio	Rio	238180	6.9
1793	Comedy,Crime	Horrible Bosses	Horrible Bosses	459376	6.9
1794	Drama,Romance,Sci-Fi	Another Earth	Another Earth	97908	6.9
1795	Action,Drama,Thriller	Get the Gringo	Get the Gringo	109998	6.9
1796	Adventure,Family,Fantasy	Maleficent	Maleficent	387761	6.9
1797	Comedy,Drama,Music	Frank	Frank	80885	6.9
1798	Comedy	Ted	Ted	632873	6.9
1799	Biography,Drama	My Week with Marilyn	My Week with Marilyn	88483	6.9
1800	Adventure,Drama,Family	Cinderella	Cinderella	183719	6.9
1801	Action,Adventure,Sci-Fi	Pacific Rim	Pacific Rim	515013	6.9
1802	Biography,Crime,Drama	The Highwaymen	The Highwaymen	96749	6.9
1803	Adventure,Comedy,Drama	Safety Not Guaranteed	Safety Not Guaranteed	128040	6.9
1804	Crime,Drama,Mystery	Trance	Trance	116108	6.9
1805	Drama	Nymphomaniac: Vol. I	Nymphomaniac: Vol. I	127963	6.9
1806	Action,Comedy,Crime	The Hitman's Bodyguard	The Hitman's Bodyguard	239138	6.9
1807	Action,Adventure,Drama	All Is Lost	All Is Lost	82188	6.9
1808	Action,Mystery,Thriller	Non-Stop	Non-Stop	270262	6.9
1809	Action,Adventure,Comedy	Love and Monsters	Love and Monsters	135213	6.9
1810	Action,Adventure,Comedy	Jumanji: Welcome to the Jungle	Jumanji: Welcome to the Jungle	399395	6.9
1811	Drama,Mystery,Thriller	Enemy	Enemy	203421	6.9
1812	Action,Adventure,Drama	The Magnificent Seven	The Magnificent Seven	220182	6.9
1813	Action,Adventure,Fantasy	Star Wars: Episode VIII - The Last Jedi	Star Wars: Episode VIII - The Last Jedi	650243	6.9
1814	Action,Adventure,Comedy	Game Night	Game Night	245769	6.9
1815	Comedy	Everybody Wants Some!!	Everybody Wants Some!!	56947	6.9
1816	Comedy,Drama,Romance	Crazy Rich Asians	Crazy Rich Asians	181357	6.9
1817	Action,Adventure,Sci-Fi	X-Men: Apocalypse	X-Men: Apocalypse	447533	6.9
1818	Adventure,Drama,Sci-Fi	Finch	Finch	89659	6.9
1819	Biography,Crime,Drama	Legend	Legend	191899	6.9
1820	Action,Adventure,Sci-Fi	Solo: A Star Wars Story	Solo: A Star Wars Story	362801	6.9
1821	Comedy,Drama,Fantasy	Swiss Army Man	Swiss Army Man	128875	6.9
1822	Comedy,Drama	The Meyerowitz Stories	The Meyerowitz Stories (New and Selected)	52142	6.9
1823	Comedy,Drama,Mystery	Tully	Tully	61370	6.9
1824	Comedy,Drama,Fantasy	Sorry to Bother You	Sorry to Bother You	84127	6.9
1825	Comedy,Crime,Drama	I Don't Feel at Home in This World Anymore	I don't feel at home in this world anymore.	61467	6.9
1826	Adventure,Comedy,Family	Aladdin	Aladdin	278039	6.9
1827	Action,Crime,Drama	Dragged Across Concrete	Dragged Across Concrete	51351	6.9
1828	Action,Biography,Drama	Outlaw King	Outlaw King	76567	6.9
1829	Horror,Thriller	The Black Phone	The Black Phone	169786	6.9
1830	Action,Drama,History	The Woman King	The Woman King	63994	6.9
1831	Drama,Horror,Music	Climax	Climax	74026	6.9
1832	Action,Adventure,Fantasy	Doctor Strange in the Multiverse of Madness	Doctor Strange in the Multiverse of Madness	443172	6.9
1833	Action,Adventure,Thriller	You Only Live Twice	You Only Live Twice	113667	6.8
1834	Action,Adventure,Sci-Fi	Logan's Run	Logan's Run	59076	6.8
1835	Drama,Music	Saturday Night Fever	Saturday Night Fever	83882	6.8
1836	Action,Adventure,Sci-Fi	Mad Max	Mad Max	214164	6.8
1837	Horror,Thriller	The Fog	The Fog	78488	6.8
1838	Action,Adventure,Sci-Fi	Superman II	Superman II	111412	6.8
1839	Comedy,History,Musical	History of the World: Part I	History of the World: Part I	53670	6.8
1840	Comedy,War	Stripes	Stripes	77223	6.8
1841	Comedy,Fantasy,Horror	Creepshow	Creepshow	50668	6.8
1842	Drama,Sport	Rocky III	Rocky III	202843	6.8
1843	Comedy,Crime,Drama	Risky Business	Risky Business	95873	6.8
1844	Action,Biography,Drama	Bloodsport	Bloodsport	89542	6.8
1845	Action,Adventure,Comedy	Innerspace	Innerspace	62869	6.8
1846	Comedy,Drama,Romance	Working Girl	Working Girl	60008	6.8
1847	Action,Drama,Western	Young Guns	Young Guns	65009	6.8
1848	Comedy,Mystery,Thriller	The 'Burbs	The 'Burbs	79857	6.8
1849	Comedy,Crime	See No Evil, Hear No Evil	See No Evil, Hear No Evil	56460	6.8
1850	Comedy,Romance	The War of the Roses	The War of the Roses	55535	6.8
1851	Adventure,Comedy,Family	The Witches	The Witches	52543	6.8
1852	Comedy,Western	City Slickers	City Slickers	60602	6.8
1853	Adventure,Comedy,Family	Hook	Hook	264428	6.8
1854	Adventure,Comedy,Crime	Home Alone 2: Lost in New York	Home Alone 2: Lost in New York	376474	6.8
1855	Action,Thriller	Patriot Games	Patriot Games	116665	6.8
1856	Comedy,Sport	White Men Can't Jump	White Men Can't Jump	93904	6.8
1857	Comedy,Fantasy	Addams Family Values	Addams Family Values	103825	6.8
1858	Drama,Mystery,Thriller	The Firm	The Firm	140860	6.8
1859	Comedy,Drama,Romance	Sleepless in Seattle	Sleepless in Seattle	183685	6.8
1860	Comedy,Drama,Romance	The American President	The American President	59197	6.8
1861	Action,Comedy,Crime	Bad Boys	Bad Boys	276038	6.8
1862	Comedy,Crime,Drama	To Die For	To Die For	50557	6.8
1863	Comedy,Drama,Romance	While You Were Sleeping	While You Were Sleeping	108363	6.8
1864	Adventure,Animation,Comedy	Beavis and Butt-Head Do America	Beavis and Butt-Head Do America	59185	6.8
1865	Adventure,Drama,Thriller	The Ghost and the Darkness	The Ghost and the Darkness	64182	6.8
1866	Action,Crime,Drama	The Long Kiss Goodnight	The Long Kiss Goodnight	82677	6.8
1867	Drama,Romance	Romeo + Juliet	Romeo + Juliet	236608	6.8
1868	Drama,Romance	Great Expectations	Great Expectations	55491	6.8
1869	Drama,Romance	Lolita	Lolita	62976	6.8
1870	Comedy,Drama	Stepmom	Stepmom	71798	6.8
1871	Action,Adventure,Comedy	The Mask of Zorro	The Mask of Zorro	191502	6.8
1872	Horror,Mystery,Sci-Fi	eXistenZ	eXistenZ	103825	6.8
1873	Comedy,Crime,Drama	Life	Life	53028	6.8
1874	Biography,Comedy,Drama	Patch Adams	Patch Adams	118510	6.8
1875	Drama,Romance	Cruel Intentions	Cruel Intentions	198170	6.8
1876	Crime,Romance,Thriller	The Thomas Crown Affair	The Thomas Crown Affair	96856	6.8
1877	Drama,Thriller	Bringing Out the Dead	Bringing Out the Dead	73012	6.8
1878	Action,Adventure,Fantasy	Hellboy	Hellboy	339474	6.8
1879	Crime,Drama,Thriller	Hannibal	Hannibal	283734	6.8
1880	Comedy,Drama,Fantasy	The Family Man	The Family Man	114411	6.8
1881	Action,Crime,Drama	The Score	The Score	131141	6.8
1882	Action,Crime,Thriller	The Fast and the Furious	The Fast and the Furious	403431	6.8
1883	Crime,Drama,Mystery	The Pledge	The Pledge	63401	6.8
1884	Comedy,Romance	Serendipity	Serendipity	117107	6.8
1885	Comedy,Drama,Romance	Bridget Jones's Diary	Bridget Jones's Diary	251998	6.8
1886	Crime,Drama,Thriller	Panic Room	Panic Room	287437	6.8
1887	Comedy	Jay and Silent Bob Strike Back	Jay and Silent Bob Strike Back	158230	6.8
1888	Drama,Thriller	One Hour Photo	One Hour Photo	127562	6.8
1889	Action,Horror,Thriller	Dog Soldiers	Dog Soldiers	63084	6.8
1890	Drama,Mystery,Sci-Fi	Signs	Signs	374202	6.8
1891	Action,Crime,Thriller	The Transporter	The Transporter	312257	6.8
1892	Drama,Musical,Romance	Rent	Rent	54819	6.8
1893	Comedy,Fantasy	Bruce Almighty	Bruce Almighty	417706	6.8
1894	Adventure,Family,Fantasy	Peter Pan	Peter Pan	77547	6.8
1895	Drama	Thirteen	Thirteen	93489	6.8
1896	Adventure,Animation,Comedy	Brother Bear	Brother Bear	117347	6.8
1897	Adventure,Comedy,Family	A Series of Unfortunate Events	A Series of Unfortunate Events	215071	6.8
1898	Comedy,Drama,Romance	50 First Dates	50 First Dates	367884	6.8
1899	Adventure,Comedy,Music	Tenacious D in the Pick of Destiny	Tenacious D in The Pick of Destiny	112290	6.8
1900	Biography,Drama,Music	I'm Not There	I'm Not There	60050	6.8
1901	Action,Drama,Romance	Tristan + Isolde	Tristan + Isolde	53558	6.8
1902	Crime,Drama,Mystery	Motherless Brooklyn	Motherless Brooklyn	60484	6.8
1903	Drama,Sci-Fi,Thriller	Primer	Primer	110434	6.8
1904	Adventure,Animation,Comedy	Meet the Robinsons	Meet the Robinsons	106083	6.8
1905	Adventure,Animation,Comedy	Bolt	Bolt	220053	6.8
1906	Action,Sci-Fi,Thriller	The Island	The Island	321628	6.8
1907	Drama,Fantasy,Romance	The Lake House	The Lake House	154027	6.8
1908	Biography,Drama,History	Elizabeth: The Golden Age	Elizabeth: The Golden Age	73407	6.8
1909	Action,Crime,Thriller	Street Kings	Street Kings	116933	6.8
1910	Action,Crime,Drama	Four Brothers	Four Brothers	152141	6.8
1911	Comedy	Role Models	Role Models	236169	6.8
1912	Action,Crime,Drama	Harsh Times	Harsh Times	67298	6.8
1913	Adventure,Animation,Comedy	Ice Age: The Meltdown	Ice Age: The Meltdown	287352	6.8
1914	Comedy,Drama,Romance	Before We Go	Before We Go	61085	6.8
1915	Fantasy,Horror,Mystery	1408	1408	282961	6.8
1916	Adventure,Animation,Comedy	Horton Hears a Who!	Horton Hears a Who!	145966	6.8
1917	Drama,Fantasy,Mystery	Inland Empire	Inland Empire	59896	6.8
1918	Action,Thriller	Unstoppable	Unstoppable	202596	6.8
1919	Crime,Drama,History	21	21	259699	6.8
1920	Drama,Fantasy	The Tree of Life	The Tree of Life	180792	6.8
1921	Comedy,Drama,Romance	Dan in Real Life	Dan in Real Life	104993	6.8
1922	Crime,Drama,Mystery	Disturbia	Disturbia	241749	6.8
1923	Action,Crime,Drama	We Own the Night	We Own the Night	90952	6.8
1924	Adventure,Animation,Comedy	The Boxtrolls	The Boxtrolls	59884	6.8
1925	Drama,Thriller	Rendition	Rendition	57131	6.8
1926	Comedy,Music	Walk Hard: The Dewey Cox Story	Walk Hard: The Dewey Cox Story	75490	6.8
1927	Comedy,Drama	Sunshine Cleaning	Sunshine Cleaning	72815	6.8
1928	Adventure,Animation,Comedy	Mr. Peabody & Sherman	Mr. Peabody & Sherman	74506	6.8
1929	Action,Drama,Thriller	Green Zone	Green Zone	140086	6.8
1930	Biography,Drama,Romance	Hitchcock	Hitchcock	77650	6.8
1931	Biography,Drama,Thriller	Fair Game	Fair Game	50218	6.8
1932	Action,Adventure,Drama	Hanna	Hanna	203218	6.8
1933	Drama,Western	The Power of the Dog	The Power of the Dog	183941	6.8
1934	Action,Adventure,Drama	The Book of Eli	The Book of Eli	328143	6.8
1935	Adventure,Comedy,Fantasy	The Imaginarium of Doctor Parnassus	The Imaginarium of Doctor Parnassus	151917	6.8
1936	Biography,Comedy,Drama	Mank	Mank	78811	6.8
1937	Adventure,Animation,Comedy	A Christmas Carol	A Christmas Carol	122767	6.8
1938	Comedy,Romance	Yes Man	Yes Man	372584	6.8
1939	Comedy,Drama,Romance	Adventureland	Adventureland	164700	6.8
1940	Horror,Mystery,Sci-Fi	Nope	Nope	234690	6.8
